Cycle,Config 1,Config 2,Config 3
1,88.5568939927703,88.5568939927703,88.5568939927703
1001,88.5568939927703,88.5568939927703,88.5568939927703
2001,88.5568939927703,88.5568939927703,88.5568939927703
3001,88.5568939927703,88.5568939927703,88.5568939927703
4001,88.5568939927703,88.5568939927703,88.5568939927703
5001,88.5568939927703,88.5568939927703,88.5568939927703
6001,88.5568939927703,88.5568939927703,88.5568939927703
7001,88.5568939927703,88.5568939927703,88.5568939927703
8001,88.5568939927703,88.5568939927703,88.5568939927703
9001,88.5568939927703,88.5568939927703,88.5568939927703
10001,88.5568939927703,88.5568939927703,88.5568939927703
11001,88.5568939927703,88.5568939927703,88.5568939927703
12001,88.5568939927703,88.5568939927703,88.5568939927703
13001,88.5568939927703,88.5568939927703,88.5568939927703
14001,88.5568939927703,88.5568939927703,88.5568939927703
15001,88.5568939927703,88.5568939927703,88.5568939927703
16001,88.5568939927703,88.5568939927703,88.5568939927703
17001,88.5568939927703,88.5568939927703,88.5568939927703
18001,88.5568939927703,88.5568939927703,88.5568939927703
19001,88.5568939927703,88.5568939927703,88.5568939927703
20001,88.5568939927703,88.5568939927703,88.5568939927703
21001,88.5568939927703,88.5568939927703,88.5568939927703
22001,88.5568939927703,88.5568939927703,88.5568939927703
23001,88.5568939927703,88.5568939927703,88.5568939927703
24001,88.5568939927703,88.5568939927703,88.5568939927703
25001,88.5568939927703,88.5568939927703,88.5568939927703
26001,88.5568939927703,88.5568939927703,88.5568939927703
27001,88.5568939927703,88.5568939927703,88.5568939927703
28001,88.5568939927703,88.5568939927703,88.5568939927703
29001,88.5568939927703,88.5568939927703,88.5568939927703
30001,88.5568939927703,88.5568939927703,88.5568939927703
31001,88.5568939927703,88.5568939927703,88.5568939927703
32001,88.5568939927703,88.5568939927703,88.5568939927703
33001,88.5568939927703,88.5568939927703,88.5568939927703
34001,88.5568939927703,88.5568939927703,88.5568939927703
35001,88.5568939927703,88.5568939927703,88.5568939927703
36001,88.5568939927703,88.5568939927703,88.5568939927703
37001,88.5568939927703,88.5568939927703,88.5568939927703
38001,88.5568939927703,88.5568939927703,88.5568939927703
39001,88.5568939927703,88.5568939927703,88.5568939927703
40001,88.5568939927703,88.5568939927703,88.5568939927703
41001,88.5568939927703,88.5568939927703,88.5568939927703
42001,88.5568939927703,88.5568939927703,88.5568939927703
43001,88.5568939927703,88.5568939927703,88.5568939927703
44001,88.5568939927703,88.5568939927703,88.5568939927703
45001,88.5568939927703,88.5568939927703,88.5568939927703
46001,88.5568939927703,88.5568939927703,88.5568939927703
47001,88.5568939927703,88.5568939927703,88.5568939927703
48001,88.5568939927703,88.5568939927703,88.5568939927703
49001,88.5568939927703,88.5568939927703,88.5568939927703
50001,88.5568939927703,88.5568939927703,88.5568939927703
51001,88.5568939927703,88.5568939927703,88.5568939927703
52001,88.5568939927703,88.5568939927703,88.5568939927703
53001,88.5568939927703,88.5568939927703,88.5568939927703
54001,88.5568939927703,88.5568939927703,88.5568939927703
55001,88.5568939927703,88.5568939927703,88.5568939927703
56001,88.5568939927703,88.5568939927703,88.5568939927703
57001,88.5568939927703,88.5568939927703,88.5568939927703
58001,88.5568939927703,88.5568939927703,88.5568939927703
59001,88.5568939927703,88.5568939927703,88.5568939927703
60001,88.5568939927703,88.5568939927703,88.5568939927703
61001,88.5568939927703,88.5568939927703,88.5568939927703
62001,88.5568939927703,88.5568939927703,88.5568939927703
63001,88.5568939927703,88.5568939927703,88.5568939927703
64001,88.5568939927703,88.5568939927703,88.5568939927703
65001,88.5568939927703,88.5568939927703,88.5568939927703
66001,88.5568939927703,88.5568939927703,88.5568939927703
67001,88.5568939927703,88.5568939927703,88.5568939927703
68001,88.5568939927703,88.5568939927703,88.5568939927703
69001,88.5568939927703,88.5568939927703,88.5568939927703
70001,88.5568939927703,88.5568939927703,88.5568939927703
71001,88.5568939927703,88.5568939927703,88.5568939927703
72001,88.5568939927703,88.5568939927703,88.5568939927703
73001,88.5568939927703,88.5568939927703,88.5568939927703
74001,88.5568939927703,88.5568939927703,88.5568939927703
75001,88.5568939927703,88.5568939927703,88.5568939927703
76001,88.5568939927703,88.5568939927703,88.5568939927703
77001,88.5568939927703,88.5568939927703,88.5568939927703
78001,88.5568939927703,88.5568939927703,88.5568939927703
79001,88.6559310790906,88.6559310790906,88.6559310790906
80001,88.7552648612448,88.7552648612448,88.7552648612448
81001,88.8548945789313,88.8548945789313,88.8548945789313
82001,88.9548194757353,88.9548194757353,88.9548194757353
83001,89.0550387990989,89.0550387990989,89.0550387990989
84001,89.1555518002917,89.1555518002917,89.1555518002917
